,intent_loss,intent_acc,set
0,1.196095381461231,0.7095660957080598,train
1,0.9301125161441756,0.7767195765513802,valid
2,0.316960360628001,0.922898867895274,train
3,0.8405947342961764,0.8116402117243099,valid
4,0.23265280486354772,0.940827406256454,train
5,0.8287909377504278,0.8141093473375579,valid
6,0.19175497536019873,0.9486974453987294,train
7,0.7689838522956485,0.8402116403588121,valid
8,0.1660804979957508,0.9561466268279788,train
9,0.8462761388253913,0.8296296296716787,valid
10,0.1469327638227627,0.9614073481780904,train
11,0.8084456428438688,0.8313932979548418,valid
12,0.13265391386654057,0.9632591220908211,train
13,0.8723598271976283,0.8342151676956728,valid
14,0.1192746919908536,0.9659946971953876,train
15,0.9496354328892218,0.8261022928530577,valid
16,0.10949865867305818,0.9683935861310384,train
17,0.9052894684267633,0.8292768958384398,valid
18,0.1008308840005678,0.9711712470064059,train
19,0.9592764438880604,0.8320987654741479,valid
20,0.09259297611855605,0.9734017928538361,train
21,0.8342603666652026,0.8440917108004266,valid
22,0.08669125096008817,0.9761373679584027,train
23,0.8727641821328084,0.8416225748928345,valid
24,0.08428940394435722,0.9761373679558941,train
25,0.9811088824818794,0.8292768958384398,valid
26,0.07607942039731737,0.9785783426623459,train
27,1.0241063928267733,0.833156966385177,valid
28,0.0688264529406115,0.9802196877235807,train
29,1.027615396434037,0.832804232888331,valid
30,0.06676525854423719,0.9795463153932749,train
31,1.0176286479152699,0.8303350968335671,valid
32,0.06794859456805935,0.9795884011615673,train
33,0.9389532999176617,0.8419753086840245,valid
34,0.06321445253328749,0.9814822608476074,train
35,1.002915368530065,0.8395061727343833,valid
36,0.05974887745430371,0.9832077774529525,train
37,1.048125820605633,0.8388007053622493,valid
38,0.0574516358336426,0.9833340347628466,train
39,1.0275549405886804,0.8472663140170789,valid
40,0.05605028251807731,0.9835023778485588,train
41,1.0405430018376212,0.8402116402536893,valid
42,0.05082021786634441,0.9845545221185811,train
43,1.0499867322793923,0.8380952381372873,valid
44,0.055398468517298044,0.9842178359496654,train
45,1.1806650529252578,0.8271604938692096,valid
46,0.04773700045114663,0.9858170952400993,train
47,1.1661320214128579,0.8123456790543948,valid
48,0.05102040416691862,0.9844282648061784,train
49,1.153434113766571,0.8222222222642713,valid
50,0.04964176658615435,0.985564580615294,train
51,1.089757759735067,0.8469135803940856,valid
52,0.047753328857748224,0.9860275240941038,train
53,1.1658896732582618,0.8278659612833928,valid
54,0.04240698820691579,0.9877951264677413,train
55,1.236692362613779,0.8250440917528075,valid
56,0.038394362330062784,0.9881738984049493,train
57,1.1637897282470893,0.8359788361680571,valid
58,0.043065993978310846,0.9869113252834311,train
59,1.17418240241483,0.8352733687538739,valid
60,1.2055105716552048,0.835799245911126,valid
61,1.0821176647863286,0.8416013929821078,valid
